NLS,MRKT,MRKT,MARKET TYPE RELATED,N,,100,N,
NLS,MRKT,MRKT_CHRS,MARKET TYPE RELATED,N,,100,N,
NLS,MRKT,MRKT_POD,MARKET TYPE RELATED,N,,100,N,
NLS,MRKT,POD,MARKET TYPE RELATED,N,,100,N,
NLS,MRKT,POD_CHRS,MARKET TYPE RELATED,N,,100,N,
NLS,PRODHSTRY,PRODHSTRY,PRODUCT_PRO_HISTORY,N,,100,N,
NLS,PROCHR,PROUPCS,PRO_UPCS,N,,100,N,
NLS,PROCHR,PROCHARS,PRO_CHARS,N,,100,N,
NLS,PROCHRSTD,PROCHRSTD,PRODUCT_STD,N,,100,Y,
SFW,AGP,AGP,AGP,N         ,AGR,100,Y,
SFW,AGP_RSTMT,AGR,AGP_RESTATEMENT,Y         ,,100,Y,
SFW,HHA,HHA,HOUSEHOLD_ADHOC,N         ,HAR,100,N,
SFW,HHA_RSTMT,HAR,HOUSEHOLD_ADHOC_RESTATEMENT,Y         ,,100,N,
SFW,HHS,HHS,HOUSEHOLD_SEGMENT,N         ,HHR,100,Y,
SFW,HHS_RSTMT,HHR,HOUSEHOLD_SEGMENT_RESTATEMENT,Y,,100,Y,
SFW,HOU,HOU,HOUSEHOLD,N         ,,100,Y,
SFW,IDC,IDC,IDENTIFYING CARD,N         ,,100,Y,
SFW,LNE,LNE,LANE,N         ,,100,Y,
SFW,NON,NON,NONSTD_ARCH TEST,N         ,,100,Y,
SFW,OOS,OOS,OUT OF STOCK FILES,N         ,,100,Y,
SFW,PCR,PCR,PROMOTION_CALENDAR,N         ,,100,Y,
SFW,PODCGRP,PODCGRP,STORE CUSTOM GROUP,N,,100,Y,
SFW,PRDCCGRP,PRDCCGRP,PRODUCT CUSTOM GROUP,N,,100,Y,
SFW,PRM,PRM,PROMOTION FILES,N,,100,N,
SFW,PRM,PST,PROMOTION STORE ITEM FILES,N,,100,N,
SFW,PRM,PRC,PROMOTION C FILES,N,,100,N,
SFW,PRMO,PRMO,PROMOTION  FILE,N, ,100,Y,
SFW,PRMODTL,PRMODTL,EXPLODED PROMOTION DETAIL FILE,N,,100,Y,
SFW,PRMTN,PRMTN,PROMOTION HEADER FILE,N,,100,Y,
SFW,PRMTN,PRMDTL,PROMOTION DETAIL FILE,N,,100,Y,
SFW,PRO,PRO,PRODUCT,N         ,,100,Y,
SFW,PRS,PRS,PRODUCT_SEGMENT,N         ,,100,N,
SFW,RGP,RGP,RGP,N         ,RGR,100,Y,
SFW,RGP_RSTMT,RGR,RGP_RESTATEMENT,Y         ,,100,Y,
SFW,SCH,SCH,SCHEMATIC FILES,N         ,,100,Y,
SFW,STO,STO,STORE,N         ,,100,Y,
